page	claim_id	heading	label	status	warrant	reference	context
book7/ch-weil.html	ch-weil#6		proved	proved	-	book7/ch-weil-verify.py	= \sqrt{q}$. Equivalently $\big|\#C(\mathbb{F}_q) - (q+1)\big| \le 2g\sqrt{q}$. For $g = 1$ this is the Hasse bound, and the whole of it is the Riemann hypothesis in the function-f
book7/ch-weil.html	ch-weil#7		open	open	-	book7/ch-weil-verify.py	athbb{F}_q) - (q+1)\big| \le 2g\sqrt{q}$. For $g = 1$ this is the Hasse bound, and the whole of it is the Riemann hypothesis in the function-field column &mdash; proved, for eighty
book7/ch-weil.html	ch-weil#8		measured	-	measured	-	of the bound. All 132 reciprocal roots come out at $|\alpha| = \sqrt{p}$ to a maximum error of $8.88 \times 10^{-16}$ &mdash; and, more to the point, the algebra behind that is exh
book7/ch-weil.html	ch-weil#9		conjecture	conjecture	-	-	d by direct exhaustion over all $p^{4}$ pairs &mdash; the moment at which the zeta function stops being bookkeeping and starts making a claim about a field it was not built from. P
book7/ch-weil.html	ch-weil#10		conjecture	conjecture	-	-	airs &mdash; the moment at which the zeta function stops being bookkeeping and starts making a claim about a field it was not built from. Part II &middot; The Conjectures, and Who 
book7/ch-weil.html	ch-weil#11		proved	proved	-	-	lt from. Part II &middot; The Conjectures, and Who Closed Them 1949: a conjecture about the shape of an absent theory In the 1949 Bulletin paper Weil stated for varieties of any di
book7/ch-weil.html	ch-weil#12		hypothesis	conjecture	-	-	tion is then an alternating product of characteristic polynomials, rationality is automatic, the functional equation is Poincaré duality, the degrees of the factors are Betti numbe
book7/ch-weil.html	ch-weil#13		conjecture	conjecture	-	-	tionality is automatic, the functional equation is Poincaré duality, the degrees of the factors are Betti numbers, and the Riemann hypothesis is a statement about the eigenvalues o
book7/ch-weil.html	ch-weil#14		hypothesis	conjecture	-	-	surprise Rationality, functional equation, Betti numbers Grothendieck, with Michael Artin 1960s, SGA 4&ndash;5 étale and $\ell$-adic cohomology &mdash; the machine, built to specif
book7/ch-weil.html	ch-weil#15	André Weil	conjecture	conjecture	-	-	dash; the machine, built to specification The Riemann hypothesis Pierre Deligne 1974, Weil I $\ell$-adic cohomology plus a Rankin&ndash;Selberg-style positivity argument Grothendie
book7/ch-weil.html	ch-weil#16	Zeta over a finite field	hypothesis	conjecture	-	-	e positivity argument Grothendieck&rsquo;s standard conjectures &mdash; stated 1968&ndash;69 open The part of this story worth carrying Grothendieck built étale cohomology in order
book7/ch-weil.html	ch-weil#17	Zeta over a finite field	conjecture	conjecture	-	-	ash; stated 1968&ndash;69 open The part of this story worth carrying Grothendieck built étale cohomology in order to get the Riemann hypothesis out of it a particular way &mdash; t
book7/ch-weil.html	ch-weil#18	Zeta over a finite field	proved	proved	-	-	thesis out of it a particular way &mdash; through the standard conjectures on algebraic cycles, which would have made it a formal consequence of a Hodge-style positivity in the the
book7/ch-weil.html	ch-weil#19	Zeta over a finite field	hypothesis	conjecture	-	-	particular way &mdash; through the standard conjectures on algebraic cycles, which would have made it a formal consequence of a Hodge-style positivity in the theory itself. Deligne
book7/ch-weil.html	ch-weil#20	Zeta over a finite field	conjecture	conjecture	-	-	formal consequence of a Hodge-style positivity in the theory itself. Deligne proved the Riemann hypothesis in 1974 without them, by a route Grothendieck did not regard as the right
book7/ch-weil.html	ch-weil#21	1949: a conjecture about the shape of an absent theory	hypothesis	conjecture	-	-	ere is no Frobenius, no ambient variety to intersect in, and consequently no source for the inequality. Weil himself supplied the sharpest form of the gap: his 1952 explicit formul
book7/ch-weil.html	ch-weil#22	Place in the Series	hypothesis	conjecture	-	-	e route being contingent and the destination being constrained. References Hasse 1930s The bound $|a_p| \le 2\sqrt{p}$ for elliptic curves &mdash; the genus-1 case, and the first p
book7/ch-weil.html	ch-weil#23	References	hypothesis	conjecture	-	-	cs; the three-column Rosetta stone. English translation by M. Krieger, Notices of the AMS 52 (2005). Weil 1948 Sur les courbes algébriques et les variétés qui s&rsquo;en déduisent 
book7/ch-weil.html	ch-weil#24	References	conjecture	conjecture	-	-	et les variétés qui s&rsquo;en déduisent &mdash; the Riemann hypothesis for curves of every genus. Weil 1949 &ldquo;Numbers of solutions of equations in finite fields&rdquo;, Bull.
book7/ch-weil.html	ch-weil#25	References	conjecture	conjecture	-	-	erion &mdash; the exact statement at which every number-field programme since has stopped. Dwork 1960 Rationality, by $p$-adic analysis, with no cohomology. Grothendieck 1968&ndash
book7/ch-weil.html	ch-weil#26	References	hypothesis	conjecture	-	-	stopped. Dwork 1960 Rationality, by $p$-adic analysis, with no cohomology. Grothendieck 1968&ndash;69 &ldquo;Standard conjectures on algebraic cycles&rdquo; &mdash; the intended ro
book7/ch-weil.html	ch-weil#27	References	conjecture	conjecture	-	-	-adic analysis, with no cohomology. Grothendieck 1968&ndash;69 &ldquo;Standard conjectures on algebraic cycles&rdquo; &mdash; the intended route to the Riemann hypothesis. Still op
book7/ch-weil.html	ch-weil#28	References	hypothesis	conjecture	-	-	&ldquo;Standard conjectures on algebraic cycles&rdquo; &mdash; the intended route to the Riemann hypothesis. Still open. Deligne 1974 La conjecture de Weil I , Publ. Math. IHÉS 43 
book7/ch-weil.html	ch-weil#29	References	conjecture	conjecture	-	-	; the intended route to the Riemann hypothesis. Still open. Deligne 1974 La conjecture de Weil I , Publ. Math. IHÉS 43 &mdash; the Riemann hypothesis for varieties, by a route othe
book7/ch-weil.html	ch-weil#30	References	proved	proved	-	-	he functional equation, extension-field counts by exhaustion over $p^{4}$ pairs, and a control block proving block [1] tested something. Ends with an [HONESTY] block naming what is
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#1		established	proved	cited	-	law. The standard explanations reach for the child — some faculty that ripens early, some quality of mind. The explanation this chapter proposes reaches for the domain instead. Pro
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#2	3 &middot; The door does not compel: Tao and Huh	measured	-	measured	-	atz 's work adds a second correction to the folk picture: prodigies are marked less by uniformly exceptional general intelligence than by extraordinary working memory and attention
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#3	5 &middot; The case: Brazil, 1964&ndash;1985	contested	argued	-	-	Butlin at Eleos AI; Beba Cibralic at RAND; Lisa Miracchi Titus at Meta. The work is alignment, evaluation, governance, moral status and what one firm calls character. Stated carefu
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#4	5 &middot; The case: Brazil, 1964&ndash;1985	not claimed	open	-	-	ation, governance, moral status and what one firm calls character. Stated carefully, because it is contested and because of who drafted it The argument does not need this trend to 
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#5	The hole has a shape, and you can still measure it	measured	-	measured	-	wherever philosophers are still made, which is to say from the systems that did not cut the subject, and from the households that could supply it privately when the school would no
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#6	Availability is not access	proved	proved	-	-	example is about a story a documentary invented. The harder case is the one where nobody invented anything and the credit went astray regardless, because a rule sent it there. In 1
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#7	The case this gallery already has: Lattes	established	proved	cited	-	other ledger left him off. Lattes returned to Brazil and founded the CBPF at twenty-five, in 1949, and was one of the principal forces behind the creation of CNPq , the civilian re
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#8	8 &middot; Sources	proved	proved	-	-	rested seven days after the 1 April 1964 coup, forced to resign his university post, fifty days imprisoned; amnesty 1979, returned to the USP Physics Institute (MacTutor). César La
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#9	8 &middot; Sources	established	proved	cited	-	well alone — the Committee's policy until 1960 was to award the head of the research group. Returned to Brazil and founded the CBPF in 1949 at 25; a principal force behind the crea
book7/ch-what-a-child-can-enter.html	ch-what-a-child-can-enter#10	8 &middot; Sources	established	proved	cited	-	me &middot; +1 (646) 342-3751 Zenodo Community &middot; GitHub &middot; All Scientists Licence CC BY-NC-ND 4.0 &middot; Independent chapter; not peer-reviewed. §2 is a proposal by 
book7/index.html	index#1		proved	proved	-	-	operator ordering through that lens. operator algebra → noncommutativity → contact live Andr&eacute; Weil 1906&ndash;1998 &middot; Rouen &middot; S&atilde;o Paulo &middot; Chicago 
book7/index.html	index#2		hypothesis	conjecture	-	-	through that lens. operator algebra → noncommutativity → contact live Andr&eacute; Weil 1906&ndash;1998 &middot; Rouen &middot; S&atilde;o Paulo &middot; Chicago &middot; Princeton
book7/index.html	index#3		measured	-	measured	-	ces &rarr; K 0 &rarr; an integer that does not move live Terence Tao 1975&ndash; &middot; Adelaide &middot; Princeton &middot; UCLA Did not prove Collatz &mdash; changed the densit
book7/index.html	index#4	Chapters · Published	proved	proved	-	-	ng Hands (1948) is the closing image of Book 8, Chapter 13 (Holology). tessellation → self-reference → Drawing Hands live Eugenio Beltrami 1835&ndash;1900 &middot; Bologna &middot;
book7/index.html	index#5	Chapters · Published	proved	proved	-	-	tten by mathematics. C=Thoreau &nbsp; K=phenology &nbsp; F=design &nbsp; U=motion live June Huh b. 1983 · Seoul → Princeton · Fields Medal 2022 Hodge theory carried into combinator
book7/index.html	index#6	Chapters · Priority Queue	proved	proved	-	-	ichmüller fold &nbsp; U=moduli stub Sofia Kovalevskaya 1850–1891 · Moscow · Stockholm The Kovalevskaya top is literally a contact-geometry problem — rotation of a rigid body with o
book7/index.html	index#7	Chapters · Priority Queue	proved	proved	-	-	use the week's own working-paper correction (WP-31C/D) turned out to run through all three: Hopfield's Lyapunov guarantee, Waddington's landscape it generalizes, and the catastroph
book7/index.html	index#8	Chapters · Extended Roster	conjecture	conjecture	-	-	rom which every formal system grows. C=Al-jabr &nbsp; the seed of all operator chains planned Alexander Grothendieck 1928–2014 · Berlin · Paris · Pyrenees Schemes, étale cohomology
book7/index.html	index#9	Chapters · Extended Roster	proved	proved	-	-	cological contact. The G chain at planetary scale, applied biology of G3. K=root κ* &nbsp; ecosystem contact stability · τ = 2 at scale planned Cecilia Payne-Gaposchkin 1900–1979 ·
book7/index.html	index#10	Chapters · Extended Roster	proved	proved	-	-	κ* &nbsp; ecosystem contact stability · τ = 2 at scale planned Cecilia Payne-Gaposchkin 1900–1979 · Wendover · Harvard Proved that stars are made of hydrogen and helium — overruled
book7/index.html	index#11	Gaps · Related Mathematics Not Yet in the Series	conjecture	conjecture	-	-	Connes) Connes' approach to RH via the adele class space is the dual of the arithmetic contact form in chPI-rh. The spectral triple is dm³ with a different dressing. gap ch-connes.
book7/index.html	index#12	Gaps · Related Mathematics Not Yet in the Series	hypothesis	conjecture	-	-	ntact form in chPI-rh. The spectral triple is dm³ with a different dressing. gap ch-connes.html · written Weil conjectures / function-field RH The one column of Weil's Rosetta ston
book7/index.html	index#13	Gaps · Related Mathematics Not Yet in the Series	measured	-	measured	ch-weil-verify.py	hat closes the function-field case has no number-field counterpart. Cross-referenced to Book 4 &sect;&nbsp;12.8. gap ch-weil.html · written · ch-weil-verify.py K-theory / index the
book7/jacobian-verification.html	jacobian-verification#1		conjecture	conjecture	-	-	WP60 · Lean 4 Verification of the Alpöge–Fable Counterexample to the Jacobian Conjecture Principia Orthogona · Vol VII · WP60 WP59 · Lensing WP58 · Galactic Fold Opus Map WP60 · Vo
book7/jacobian-verification.html	jacobian-verification#2		conjecture	conjecture	-	-	na · Vol VII · WP60 WP59 · Lensing WP58 · Galactic Fold Opus Map WP60 · Vol VII · Lean 4 Verification · July 2026 An Independent Lean 4 Verification of the Alpöge–Fable Counterexam
book7/jacobian-verification.html	jacobian-verification#3		conjecture	conjecture	-	-	WP60 WP59 · Lensing WP58 · Galactic Fold Opus Map WP60 · Vol VII · Lean 4 Verification · July 2026 An Independent Lean 4 Verification of the Alpöge–Fable Counterexample to the Jaco
book7/jacobian-verification.html	jacobian-verification#4		conjecture	conjecture	-	-	i · G6 LLC · Newark NJ · 2026 · ORCID 0009-0000-6496-2186 DOI 10.5281/zenodo.21514514 Abstract We provide an independent Lean 4 formalization of the Alpöge–Fable counterexample (20
